정류소ID,모바일ID,정류소명,영문명,시_도,구_군,동,X좌표,Y좌표,경유노선수,경유노선
7021039600,5161,북구구민운동장건너,Buk-gu Stadium,대구광역시,북구,구암동,12834.4376,3556.6183,4,"937, 939, 급행2, 칠곡1-1"
7021039700,1559,칠곡그린빌5단지앞,Chilgok Green Ville Apts 5,대구광역시,북구,동천동,12834.2154,3556.6038,2,"937, 북구1"
7021039800,1558,칠곡그린빌5단지건너,Chilgok Green Ville Apts 5,대구광역시,북구,구암동,12834.2222,3556.5933,1,937
7021039900,1338,화성그랜드앞,Hwaseong Grand,대구광역시,북구,구암동,12834.1884,3556.4343,2,"939, 칠곡1"
7021040000,1335,화성그랜드건너,Hwaseong Grand,대구광역시,북구,구암동,12834.2213,3556.4518,2,"939, 칠곡1-1"
7021040100,2538,도남동,Donam-dong,대구광역시,북구,동천동,12835.0405,3557.6887,1,칠곡5
7021040600,1468,칠곡초등학교앞,Chilgok Elementary School,대구광역시,북구,읍내동,12833.21746,3556.635032,1,칠곡1-1
7021040700,1460,칠곡초등학교건너,Chilgok Elementary School,대구광역시,북구,읍내동,12833.2202,3556.659,1,칠곡1
7021040800,1209,칠곡서한맨션,Chilgok Seohan Mansion,대구광역시,북구,관음동,12832.6665,3556.0898,1,칠곡4
7021040900,5222,한양수정아파트,Hanyang Sujeong Apts,대구광역시,북구,관음동,12832.6664,3556.0746,1,칠곡4
7021041000,1208,관음공영주차장앞,Gwaneum Public Parking,대구광역시,북구,관음동,12832.6661,3556.3845,1,칠곡4
7021041100,1453,관음농협앞,Gwaneum Nonghyup,대구광역시,북구,관음동,12832.6641,3556.3225,1,칠곡4
7021041200,1452,관음어린이집,Gwaneum Nursery School,대구광역시,북구,관음동,12832.7057,3556.6,1,칠곡4
7021041300,1454,관음동행정복지센터건너,Gwaneum-dong Community Service Center,대구광역시,북구,관음동,12832.81359,3556.700457,1,칠곡4
7021041400,1205,교동초등학교건너,Gyodong Elementary School,대구광역시,북구,읍내동,12832.9145,3556.706389,1,칠곡4
7021041600,5031,양지마을앞,Yangji-maeul,대구광역시,북구,관음동,12832.678,3556.7702,5,"706, 719, 724, 750, 937"
7021041700,9038,칠곡우방타운건너(종점),Chilgok Woobang Town,대구광역시,북구,읍내동,12832.80538,3556.852487,5,"706, 719, 724, 750, 937"
7021042000,1791,농촌진흥원입구,Office of Rural Development,대구광역시,북구,읍내동,12833.2902,3557.2721,3,"300 , 527, 칠곡3"
7021042100,304,(주)성안건너,Seong An Co Ltd,대구광역시,북구,검단동,12837.4695,3554.8962,6,"300, 523, 623, 653, 순환2, 순환2-1"
7021042200,303,검단동대구축협앞,Geomdan-dong Daegu Livestock Coop,대구광역시,북구,검단동,12837.4359,3554.9328,6,"300, 523, 623, 653, 순환2, 순환2-1"
7021042300,300,검단상가아파트앞,Geomdan Apts,대구광역시,북구,검단동,12837.5534,3554.9923,2,"653, 북구1"
7021042400,338,전기재료관1,EleCenteric Material Cmplx,대구광역시,북구,산격2동,12836.4197,3554.3133,2,"순환2, 순환2-1"
7021042500,2116,전자상가,Electronic Market,대구광역시,북구,산격2동,12836.3119,3554.3207,6,"349, 503, 653, 937, 순환2, 순환2-1"
7021042700,147,대구역꽃시장,Daegu Station Flower Market,대구광역시,북구,칠성동,12835.9989,3552.6071,1,북구3
7021042800,5165,대구병원건너,Daegu hospital,대구광역시,북구,태전2동,12832.9014,3554.772537,10,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726, 급행3"
7021042900,1572,국우동현대아파트건너,Gugu-dong Hyundai Apts,대구광역시,북구,동천동,12834.8035,3556.8649,1,칠곡1-1
7021043000,2479,이곡마을,Igok-maeul,대구광역시,북구,무태조야동,12836.4578,3556.1401,1,북구2
7021043200,1552,강북중학교건너,Gangbuk Middle School,대구광역시,북구,구암동,12833.9459,3556.3447,1,726
7021043300,1212,양지마을건너,Yangji-maeul,대구광역시,북구,관음동,12832.6493,3556.7396,5,"706, 719, 724, 750, 937"
7021043400,9155,칠성꽃도매시장건너,Chilseong Flower Market,대구광역시,북구,칠성동,12836.08429,3552.569394,4,"808, 가창2, 급행6, 동구2"
7021043500,259,무림제지앞2,Moorim Paper Manufacturing Co Ltd,대구광역시,북구,침산3동,12835.3216,3553.7579,1,939
7021043600,145,대구소방본부앞,Daegu Fire Department,대구광역시,북구,칠성동,12835.6763,3552.6693,2,"730, 북구3"
7021043800,245,오페라하우스건너,Opera House,대구광역시,북구,칠성동,12835.5577,3552.9664,2,"323, 523"
7021043900,244,오페라하우스앞,Opera House,대구광역시,북구,칠성동,12835.5732,3552.9733,2,"323-1, 523"
7021044000,198,베어산업앞,Bears Industry Co Ltd,대구광역시,북구,검단동,12836.8118,3554.8447,1,300
7021044100,197,베어산업건너,Bears Industry Co Ltd,대구광역시,북구,검단동,12836.8118,3554.8584,1,300
7021044200,199,진흔건설기계공업,Jinheun Construction Machinery,대구광역시,북구,검단동,12837.14472,3554.935954,1,300
7021044300,200,혜성정공,Hyeseong Precision industry,대구광역시,북구,검단동,12837.19418,3554.95088,1,300
7021044400,1960,보성서한타운앞,Boseong Seohan Town,대구광역시,북구,동천동,12833.5018,3555.9566,2,"726, 칠곡1-1"
7021044500,1478,칠곡화성타운앞2,Chilgok Hwaseong Town,대구광역시,북구,동천동,12833.5011,3555.9503,2,"726, 칠곡1"
7021044600,1479,함지초등학교건너,Hamji Elementary School,대구광역시,북구,동천동,12833.573,3556.1673,2,"726, 칠곡1"
7021044700,1482,함지초등학교앞,Hamji Elementary School,대구광역시,북구,동천동,12833.5683,3556.161,2,"726, 칠곡1-1"
7021044800,1206,관음중학교(북편),Gwaneum Middle School ,대구광역시,북구,관음동,12832.6959,3556.5646,1,칠곡4
7021044900,1207,관음동행정복지센터앞,Gwaneum-dong Community Service Center,대구광역시,북구,관음동,12832.78593,3556.68846,1,칠곡4
7021045000,1754,교동초등학교앞,Gyodong Elementary School,대구광역시,북구,읍내동,12832.91352,3556.702467,1,칠곡4
7021045100,1244,팔달초등학교,Paldal Elementary School,대구광역시,북구,관문동,12832.62251,3553.826198,1,북구4
7021045200,1636,칠곡경대병원역,Chilgok KNUMC Station,대구광역시,북구,동천동,12833.63686,3557.587124,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021045600,4055,성보교통,Seongbo Transportation Company,대구광역시,북구,검단동,12837.30839,3555.047638,5,"523, 623, 북구1, 순환2, 순환2-1"
7021046300,2915,한양산호아파트건너,Hanyang Sanho Apts,대구광역시,북구,읍내동,12833.2953,3556.5456,2,"708, 칠곡1"
7021046500,9213,매천초교(매천역)2,Maecheon Elementary School(Maecheon Station),대구광역시,북구,관문동,12832.54362,3554.740601,6,"7250, 730, 급행7, 북구1, 칠곡2, 칠곡4"
7021046600,5354,칠곡그린파크2,Chilgok Green Park,대구광역시,북구,구암동,12833.82325,3556.581591,5,"706, 937, 북구1, 칠곡1, 칠곡2"
7021047000,1553,강북중학교앞,Gangbuk Middle School,대구광역시,북구,구암동,12833.9429,3556.3558,1,726
7021047100,1926,유통단지회차지,Distribution Complex,대구광역시,북구,산격2동,12836.3678,3554.4895,6,"304, 306, 323, 323-1, 349, 413"
7021047200,1242,매천시장지하차도,Maecheon Market Underpass,대구광역시,북구,관문동,12832.4664,3554.2182,4,"7250, 730, 급행7, 칠곡2"
7021047500,5108,북대구초등학교건너,Bukdaegu Elementary School,대구광역시,북구,산격2동,12836.5676,3554.2505,2,"순환2, 순환2-1"
7021047600,337,전기재료관2,EleCenteric Material Cmplx,대구광역시,북구,산격2동,12836.4661,3554.2377,2,"순환2, 순환2-1"
7021047700,336,북대구초등학교앞,Bukdaegu Elementary School,대구광역시,북구,산격2동,12836.6441,3554.2807,2,"순환2, 순환2-1"
7021047800,342,검단119안전센터(엑스코),Geomdan 119 Center(EXCO),대구광역시,북구,산격2동,12836.8962,3554.4172,2,"순환2, 순환2-1"
7021047900,343,중소기업관건너,Small and Medium Businesses Hall,대구광역시,북구,산격2동,12837.0047,3554.4709,2,"순환2, 순환2-1"
7021048000,711,태왕아너스복현건너,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,12837.2041,3554.0088,3,"101-1, 300, 북구1"
7021048100,710,태왕아너스복현앞,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,12837.2105,3554.0038,3,"101, 300, 북구1"
7021048300,1779,영남종합전기,Yeongnam EleCenteric Co Ltd,대구광역시,북구,읍내동,12833.3467,3557.5665,3,"730, 칠곡3, 팔공3"
7021048400,3184,칠곡경북대병원정문건너,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.85273,3557.293721,1,칠곡3
7021048500,1243,팔달역2,Paldal Station,대구광역시,북구,관문동,12832.87786,3553.846172,3,"730, 북구4, 칠곡2"
7021048600,139,도시철도대구역건너,Daegu Station,대구광역시,북구,칠성동,12835.9265,3552.625919,1,북구3
7021048700,5033,칠곡경북대병원정문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.86529,3557.296193,1,칠곡3
7021048800,5036,칠곡그린빌2차건너,Chilgok Green Ville 2-cha,대구광역시,북구,구암동,12833.97992,3556.56032,7,"706, 726, 급행2, 급행7, 북구1, 칠곡2, 칠곡4"
7021048900,3039,칠곡그린빌6단지건너,Chilgok Green Ville Apts 6,대구광역시,북구,구암동,12834.0044,3556.6919,4,"706, 칠곡1-1, 칠곡2, 칠곡5"
7021049000,3040,칠곡그린빌6단지앞,Chilgok Green Ville Apts 6,대구광역시,북구,동천동,12834.0157,3556.6962,4,"706, 칠곡1, 칠곡2, 칠곡5"
7021049200,1638,학정청아람1,Hakjeong Chungahram,대구광역시,북구,동천동,12834.20233,3557.080064,1,706
7021049400,1641,연경2,Yeongyeong,대구광역시,북구,무태조야동,12837.04847,3556.543867,1,북구2
7021049500,8474,유통단지회차지2,Distribution Complex,대구광역시,북구,산격2동,12836.3462,3554.43902,6,"304, 306, 323, 323-1, 349, 413"
7021049600,8857,매천대교1,Maecheondaegyo (Bridge),대구광역시,북구,관문동,12832.5215,3553.86062,3,"7250, 730, 칠곡2"
7021049700,8555,무태교,Mutaegyo (Bridge),대구광역시,북구,산격2동,12835.7801,3554.1554,1,349
7021049800,1924,동서변월드메르디앙아파트,Dongseobyeon Worldmeridian Apts,대구광역시,북구,무태조야동,12835.9505,3555.1553,1,706
7021050000,1650,북구어울아트센터앞,Buk-gu Eoul Art Center,대구광역시,북구,관음동,12832.77506,3556.010502,2,"칠곡1-1, 칠곡2"
7021050100,1878,부영5단지,Buyeong Apts 5,대구광역시,북구,동천동,12833.7362,3556.1333,2,"937, 칠곡1-1"
7021050200,4590,학정청아람2,Hakjeong Chungahram,대구광역시,북구,동천동,12834.07682,3557.2667,1,706
7021050300,9218,대구칠곡초등학교건너,Chilgok Elementary School,대구광역시,북구,읍내동,12833.05939,3556.744392,5,"730, 북구1, 칠곡2, 칠곡4, 칠곡5"
7021050400,1573,풋살경기장(50사단),Futsal Stadium,대구광역시,북구,동천동,12833.97777,3557.449549,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021050500,1774,칠곡청구타운건너,Chilgok Cheonggu Town,대구광역시,북구,구암동,12833.6778,3555.7983,3,"708, 719, 칠곡1-1"
7021050700,1910,민들레아파트후문앞,Mindeulle Apts,대구광역시,북구,검단동,12837.7443,3554.9899,2,"653, 북구1"
7021050800,1920,민들레아파트후문건너,Mindeulle Apts,대구광역시,북구,검단동,12837.743,3554.9978,2,"653, 북구1"
7021050900,1279,팔거역3,Palgeo Station,대구광역시,북구,동천동,12833.49338,3556.633844,2,"칠곡1, 칠곡4"
7021051000,1280,팔거역4,Palgeo Station,대구광역시,북구,동천동,12833.51147,3556.630328,2,"칠곡1-1, 칠곡4"
7021051100,358,영남네오빌건너,Yeongnam Neovill,대구광역시,북구,동천동,12833.59418,3556.524071,2,"칠곡1-1, 칠곡4"
7021051200,424,영남네오빌앞,Yeongnam Neovill,대구광역시,북구,동천동,12833.6057,3556.5136,2,"칠곡1, 칠곡4"
7021051300,1318,칠성고가도로하단,Chilseong Overpass,대구광역시,북구,칠성동,12836.08722,3552.882015,3,"가창2, 동구3, 팔공1"
7021051400,1319,경북농업기술원건너,Gyeongbuk Agricultural Research and Extension Serv,대구광역시,북구,동천동,12833.645,3557.413918,1,칠곡3
7021051500,2453,도남지,Donamji,대구광역시,북구,동천동,12835.18655,3557.890328,1,칠곡5
7021051600,2394,대구예담학교,Daegu Yedam School,대구광역시,북구,동천동,12834.8705,3557.2828,1,칠곡5
7021051700,2712,복현성모약국앞,Bokhyeon Seongmo Pharmacy,대구광역시,북구,복현1동,12837.18171,3553.625596,2,"719, 북구1"
7021051800,2644,대구삼성창조캠퍼스2,Daegu Samsung Creative Campus,대구광역시,북구,침산2동,12835.8045,3552.9511,2,"323, 523"
7021051900,9208,대구삼성창조캠퍼스1,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,12835.7149,3552.9446,2,"323-1, 523"
7021052000,2506,운암지공원2,Unamji Park,대구광역시,북구,구암동,12833.8856,3555.9107,1,939
7021052100,2545,칠성시장(양친회신협),Chilseong Market,대구광역시,북구,칠성동,12836.08908,3552.680417,2,"가창2, 동구2"
7021052200,1976,금호지구(종점방향),Geumho Area,대구광역시,북구,관문동,12830.6863,3553.742,1,
7021052300,1990,금호지구(시내방향),Geumho Area,대구광역시,북구,관문동,12830.7586,3553.7199,1,
7021052400,1983,문주마을앞,Munju Maeul,대구광역시,북구,관문동,12831.45377,3553.888708,2,"7250, 북구4"
7021052500,1969,장태실마을건너,Jangtaesil Maeul,대구광역시,북구,관문동,12832.1628,3553.6895,3,"7250, 급행7, 북구4"
7021052600,1949,장태실마을앞,Jangtaesil Maeul,대구광역시,북구,관문동,12832.151,3553.7,3,"7250, 급행7, 북구4"
7021052700,1885,문주마을건너,Munju Maeul,대구광역시,북구,관문동,12831.48063,3553.883221,2,"7250, 북구4"
7021052900,1998,동침산네거리2,Dongchimsan (4) Junction,대구광역시,북구,침산2동,12835.9737,3553.1962,1,동구2
7021053100,1925,칠곡경북대병원,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.9521,3557.4477,8,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021053200,5219,칠곡경북대병원후문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.9493,3557.3671,3,"급행2, 급행7, 팔공3"
7021053300,1933,매천화성파크드림,Maecheon Hwasung Park Dream Apts,대구광역시,북구,관문동,12832.66534,3554.524929,1,750
7021053400,1473,매천고교,Maecheon High School,대구광역시,북구,태전2동,12832.8023,3554.6969,2,"750, 칠곡4"
7021053500,1477,태전휴먼시아,Taejeon Humansia Apts,대구광역시,북구,태전2동,12832.7863,3554.7022,1,750
7021053600,9212,매천휴먼시아앞,Maecheon Humansia Apts,대구광역시,북구,관문동,12832.68153,3554.51343,2,"750, 칠곡4"
7021053700,1988,농산물도매시장건너,Agricultural Wholesale Market,대구광역시,북구,관문동,12832.5387,3554.2551,2,"750, 북구1"
7021053800,1985,농산물도매시장앞,Agricultural Wholesale Market,대구광역시,북구,관문동,12832.18199,3648.321357,2,"750, 북구1"
7021053900,9277,근로복지공단대구병원앞,Comwel Daegu Hospital,대구광역시,북구,동천동,12833.90763,3557.053949,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054000,5160,학정청아람건너,Hakjeong Chungahram Apts,대구광역시,북구,동천동,12833.9461,3557.256,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054100,3071,학정청아람앞,Hakjeong Chungahram Apts,대구광역시,북구,동천동,12833.9479,3557.2177,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054300,2991,근로복지공단대구병원건너,Comwel Daegu Hospital,대구광역시,북구,동천동,12833.9188,3557.0607,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054400,3068,한라하우젠트,Halla Hauzent Apts,대구광역시,북구,동천동,12833.8841,3556.8882,6,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054600,5029,매천성당건너1,Maecheon Catholic Church,대구광역시,북구,관문동,12832.5305,3554.5714,3,"7250, 730, 칠곡2"
7021054700,2806,대구국제사격장,Daegu International Shooting Range,대구광역시,북구,관문동,12831.5167,3554.6322,1,북구4
7021054800,2754,경대교2,Gyeongdaegyo(Bridge),대구광역시,북구,대현2동,12836.1831,3553.1488,3,"306, 403, 순환2"
7021054900,2756,관음변전소3,KEPCO Gwaneum Substation,대구광역시,북구,관음동,12832.5142,3556.5105,2,"937, 939"
7021055000,2755,관음변전소4,KEPCO Gwaneum Substation,대구광역시,북구,관음동,12832.5099,3556.5182,1,
7021055100,2934,매천대교2,Maecheondaegyo (Bridge),대구광역시,북구,관문동,12832.3898,3553.7569,2,"7250, 북구4"
7021055200,2964,검단동주민센터1,Geomdan-dong Community Center,대구광역시,북구,검단동,12837.68021,3554.765254,1,북구1
7021055300,2963,검단동주민센터2,Geomdan-dong Community Center,대구광역시,북구,검단동,12837.68459,3554.760564,1,북구1
7021055400,2965,영진교통(종점),Youngjin Transportation Company,대구광역시,북구,검단동,12837.72059,3555.045845,1,653
7021055500,2962,태전우방타운1차,Taejeon Woobang Town 1-cha Apts,대구광역시,북구,태전1동,12832.5342,3554.9601,1,칠곡2
7021055600,2961,태전육교1,Taejeon Overpass,대구광역시,북구,태전1동,12832.50935,3555.195797,1,칠곡2
7021055700,2960,태전육교2,Taejeon Overpass,대구광역시,북구,태전1동,12832.49965,3555.270487,1,칠곡2
